# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 6 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-22966
# Timestamp: Mon, 28-Jan-2019 15:44:11
Gene ID	Gene Name	Design Element	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.tStat
AT1G03370	AT1G03370	264351_at							-0.1	0.999896457276583	-1.3954824356589									
AT1G03380	ATG18G	264828_at	-0.2	0.581483495023377	-1.37072263507898				-0.1	0.999896457276583	-1.32700993560645	0.1	0.999983176775512	0.717203129080475						
AT1G03390	AT1G03390	264827_at							0.2	0.999896457276583	2.3906970671541									
AT1G03400	AT1G03400	264843_at										-0.1	0.999983176775512	-1.14617174892523						
AT1G03410	2A6	264826_at							-0.1	0.999896457276583	-0.967926202553404	0.1	0.999983176775512	0.643347911163026						
AT1G03430	AHP5	264838_at							-0.1	0.999896457276583	-0.717260523885923									
AT1G03445	BSU1	264823_at				-0.2	0.429146948892261	-1.14556196164448	0.1	0.999896457276583	0.48236781718576									
AT1G03457	AT1G03457	264822_at				0.4	0.0206316731361438	4.24222737331902	-0.1	0.999896457276583	-1.0466907613325									
AT1G03470	NET3A	264821_at							0.1	0.999896457276583	0.644705591232096	0.1	0.999983176775512	0.974471667348962						
AT1G03475	CPX1	264820_at										-0.1	0.999983176775512	-1.16741690663914						
AT1G03510	PCMP-E3	264819_at										0.1	0.999983176775512	0.786214197145563						
AT1G03520	AT1G03520	264844_at										-0.1	0.999983176775512	-1.17830157728378						
AT1G03540	PCMP-E4	264817_at							-0.1	0.999896457276583	-0.684988698731192									
AT1G03550	SCAMP2	264835_at							-0.1	0.999896457276583	-1.55934565670351									
AT1G03560	AT1G03560	264816_at							-0.2	0.999896457276583	-1.87946548011238	0.1	0.999983176775512	0.803284110708094						
AT1G03590	PPC6-6	264833_at										0.1	0.999983176775512	0.819405325976194						
AT1G03600	PSB27-1	264837_at	0.1	0.913703792931537	0.340138925781893				0.2	0.999896457276583	1.15175902901267	0.4	0.999983176775512	1.3965503676192				-0.4	0.169979612200652	-2.79953121937473
AT1G03610	AT1G03610	264836_at										0.1	0.999983176775512	0.821322776848301						
AT1G03620	AT1G03620	264815_at										0.3	0.999983176775512	1.84335023100182						
AT1G03630	PORC	264839_at				0.4	0.0252724961457961	3.96811954463378	0.2	0.999896457276583	3.75721494765966									
AT1G03660	AT1G03660	264832_at	0.1	0.925234553300234	0.294571841782049				0.1	0.999896457276583	0.49013994057379	-0.1	0.999983176775512	-0.312913650400093				-0.2	0.682512239774385	-0.891330438097404
AT1G03680	ATHM1	264845_at							0.2	0.999896457276583	1.80618364338862									
AT1G03687	AT1G03687	264831_at							-0.1	0.999896457276583	-1.54036894608791	0.1	0.999983176775512	1.04417053870891						
AT1G03700	AT1G03700	264842_at							0.1	0.999896457276583	0.394043479340262	-0.1	0.999983176775512	-0.812063376846043						
AT1G03710	AT1G03710	264830_at										-0.1	0.999983176775512	-1.20261026954236						
AT1G03720	AT1G03720	264825_at							0.2	0.999896457276583	2.24149604699064	-0.1	0.999983176775512	-0.982735592017605						
AT1G03730	AT1G03730	264834_at							0.1	0.999896457276583	1.31533387367064									
AT1G03740	AT1G03740	264841_at							-0.2	0.999896457276583	-0.654766240832433				0.2	0.443449361331017	1.61501062956832			
AT1G03750	SWI2	265088_at							-0.1	0.999896457276583	-0.491577444322655	0.1	0.999983176775512	0.799570590390302						
AT1G03760	AT1G03760	265087_at	0.4	0.12508196438297	3.70716081352453				0.1	0.999896457276583	0.941093340544057	-0.1	0.999983176775512	-0.427389103556302						
AT1G03770	RING1B	265086_at							-0.1	0.999896457276583	-0.726752033212149									
AT1G03780	TPX2	265085_at										0.2	0.999983176775512	1.31082720801724						
AT1G03820	AT1G03820	265083_at							-0.1	0.999896457276583	-0.413653432404233	0.1	0.999983176775512	0.55231152772369	0.5	0.0271405935613862	5.71650016910971	0.4	0.251194971335073	2.27835470210124
AT1G03830	AT1G03830	265082_at				-0.3	0.128673243167402	-2.33393423167291	0.2	0.999896457276583	1.30028556606231									
AT1G03840	MGP	265081_at							0.2	0.999896457276583	1.42872271769724									
AT1G03850	AT1G03850	265067_at	0.1	0.929072667122751	0.280091897811527	0.5	0.241364412024483	1.70655510785935				-0.2	0.999983176775512	-0.440929615986622	-0.1	0.942109935372806	-0.21118956541178	-0.5	0.215165462118902	-2.50159451903233
AT1G03860	PHB2	265037_at	0.3	0.311399265852787	2.26977868084244				-0.1	0.999896457276583	-1.35798292306595	0.1	0.999983176775512	0.331266344079619						
AT1G03870	FLA9	265066_at										-0.1	0.999983176775512	-0.615712264146419						
AT1G03890	CRD	265094_at							0.1	0.999896457276583	0.690537677288785	-0.1	0.999983176775512	-0.691609340347647						
AT1G03905	ABCI19	265093_at	-0.1	0.937449955536001	-0.256254131384536				-0.1	0.999896457276583	-0.844582121249994	-0.1	0.999983176775512	-0.744885639723597						
AT1G03950	VPS2.3	265044_at							-0.1	0.999896457276583	-1.20029113702357	-0.1	0.999983176775512	-1.26121913832252						
AT1G03960	B''EPSILON	265090_at							-0.1	0.999896457276583	-0.621739352438825	0.1	0.999983176775512	0.741687571907474						
AT1G03970	GBF4	265040_at							0.1	0.999896457276583	0.776097657565642									
AT1G03990	FAO1	265099_at										0.1	0.999983176775512	0.631899917322331						
AT1G04000	AT1G04000	265039_at										-0.1	0.999983176775512	-0.820666064138673						
AT1G04010	PSAT	265098_at							-0.3	0.999896457276583	-2.37677412555276									
AT1G04020	ATBARD1	265097_at																0.5	0.1365228016235	3.21989858187878
AT1G04040	AT1G04040	265042_at										-0.1	0.999983176775512	-0.733647329793611						
AT1G04050	SUVR1	257404_at										0.1	0.999983176775512	1.22521468281297						
AT1G04050	SUVR1	265089_at							-0.1	0.999896457276583	-0.918032652406158	0.1	0.999983176775512	0.807423504485975						
AT1G04070	TOM9-1	265041_at							0.1	0.999896457276583	1.49664077588488									
AT1G04080	PRP39	265036_at	-0.4	0.235480300621844	-2.70205908861861				-0.1	0.999896457276583	-0.878023419520297	0.1	0.999983176775512	0.554926170973858						
AT1G04090	AT1G04090	264320_at										-0.1	0.999983176775512	-1.0551505168003						
AT1G04100	IAA10	264328_at										-0.1	0.999983176775512	-0.658313990285692						
AT1G04110	SBT1.2	264319_at							-0.1	0.999896457276583	-0.732859497736787									
AT1G04120	ABCC5	264330_at				-0.4	0.0479505043324646	-3.27757119358251	-0.1	0.999896457276583	-1.65163773807756	0.1	0.999983176775512	0.433670274661393						
AT1G04130	TPR2	264331_at	0.1	0.891928832488834	0.415122273156909							-0.1	0.999983176775512	-0.734070814911037						
AT1G04140	AT1G04140	264329_at							-0.2	0.999896457276583	-2.98446267415652	0.1	0.999983176775512	0.640406125183572						
AT1G04150	AT1G04150	264325_at							0.1	0.999896457276583	0.766450105247369									
AT1G04160	XI-B	264324_at	-0.5	0.0836065612675713	-4.32400964003623	-0.5	0.0771037193924701	-2.7948652909636	-0.3	0.999896457276583	-3.35910027400317									
AT1G04180	YUC9	264323_at	0.3	0.468487685311057	1.71632396703959	-0.4	0.0697753706027942	-2.89686244260463				0.1	0.999983176775512	0.656728824514675						
AT1G04183	AT1G04183	264824_at							0.2	0.999896457276583	1.18886295085603									
AT1G04190	TPR3	264322_at	0.2	0.766700808213285	0.864951982871011															
AT1G04200	AT1G04200	264321_at				0.1	0.571110443758033	0.826889756998976	-0.3	0.999896457276583	-2.58706339111631	0.1	0.999983176775512	0.710051657669949						
AT1G04220	KCS2	264318_at							-0.1	0.999896457276583	-0.509992490150209	0.1	0.999983176775512	0.634423431446078						
AT1G04230	AT1G04230	264326_at										-0.2	0.999983176775512	-1.40178841840895						
AT1G04240	SHY2	263656_at				0.2	0.247607205267996	1.68043184176508	0.1	0.999896457276583	0.781234354841823	0.1	0.999983176775512	0.731438804567901						
AT1G04250	IAA17	263664_at										-0.1	0.999983176775512	-1.21453296383013						
AT1G04260	PRA1D	263660_at										-0.1	0.999983176775512	-0.835599346211609						
AT1G04290	AT1G04290	263661_at				0.1	0.461717440126159	1.06329893372807	0.1	0.999896457276583	1.09460447239873	-0.1	0.999983176775512	-0.602818617057141						
AT1G04300	TRAF1B	263654_at										0.1	0.999983176775512	0.674397526184326						
AT1G04310	ERS2	263653_at										0.1	0.999983176775512	0.627634728877584						
AT1G04330	AT1G04330	263652_at				0.3	0.185257379929002	1.96232959249954												
AT1G04340	AT1G04340	263651_at							-0.1	0.999896457276583	-0.679271590308062	-0.1	0.999983176775512	-0.657042185017652						
AT1G04350	AT1G04350	263668_at							0.1	0.999896457276583	0.573047095533894									
AT1G04360	ATL1	263650_at							0.1	0.999896457276583	1.04366285732281	-0.2	0.999983176775512	-1.14936008302499						
AT1G04390	AT1G04390	263648_at							0.1	0.999896457276583	0.630560817385368									
AT1G04400	CRY2	263669_at										-0.1	0.999983176775512	-0.499743032515969						
AT1G04410	MDH1	263663_at							0.1	0.999896457276583	1.04018095477898	-0.1	0.999983176775512	-0.618401679641391						
AT1G04420	AT1G04420	263678_at										0.1	0.999983176775512	1.08143895369606						
AT1G04430	AT1G04430	263662_at							-0.1	0.999896457276583	-1.05878519127013	0.1	0.999983176775512	0.557915338059846						
AT1G04440	CKL13	263657_at										0.1	0.999983176775512	0.29913305698198						
AT1G04500	AT1G04500	263655_at							-0.1	0.999896457276583	-0.851237526356205									
AT1G04510	PRP19A	263666_at							-0.1	0.999896457276583	-0.691364624906923									
AT1G04520	CRRSP3	263677_at	-0.1	0.910176804153267	-0.353290757388125				-0.2	0.999896457276583	-1.29429044653422	-0.1	0.999983176775512	-0.294007727094077						
AT1G04530	TPR4	264609_at							0.1	0.999896457276583	0.688884593499425	0.1	0.999983176775512	1.14475553563244						
AT1G04540	AT1G04540	264601_at							-0.1	0.999896457276583	-0.930392631054302	-0.2	0.999983176775512	-2.89087772798868						
AT1G04560	AT1G04560	264612_at							-0.1	0.999896457276583	-1.14408997838601									
AT1G04590	AT1G04590	264615_at							-0.1	0.999896457276583	-0.85307783824519	-0.1	0.999983176775512	-0.43017037034367						
AT1G04600	XI-A	264599_at										-0.1	0.999983176775512	-0.932492953480087						
AT1G04610	YUC3	264598_at							0.1	0.999896457276583	0.86405043625459									
AT1G04620	HCAR	264597_at				-0.1	0.769081091468337	-0.45013337442403	-0.1	0.999896457276583	-0.844024123453062									
AT1G04640	LIP2	264613_at				0.1	0.755817233193152	0.472067004005795	0.2	0.999896457276583	1.86836147855755	-0.1	0.999983176775512	-0.399889665812855						
AT1G04645	SPH5	264610_at							-0.1	0.999896457276583	-1.53997847488192									
AT1G04650	AT1G04650	264604_at							-0.1	0.999896457276583	-0.585889151221455	0.1	0.999983176775512	0.869690893280873						
AT1G04660	AT1G04660	264606_at										-0.1	0.999983176775512	-1.08916158707521						
AT1G04670	AT1G04670	264603_at							0.1	0.999896457276583	1.22372687402747									
AT1G04680	AT1G04680	264611_at							-0.1	0.999896457276583	-1.58057894606001	-0.1	0.999983176775512	-0.581898482223302						
AT1G04690	KAB1	264607_at							-0.1	0.999896457276583	-1.0631294560915									
AT1G04700	AT1G04700	264602_at				-0.3	0.200631068624698	-1.89117535886254	-0.1	0.999896457276583	-1.34443013190762	0.1	0.999983176775512	0.943388532084674						
AT1G04730	CTF18	264600_at				-0.4	0.0232092552461359	-4.08365229835033				0.1	0.999983176775512	0.461737194138994						
AT1G04750	VAMP721	264595_at							0.1	0.999896457276583	0.810489658410948									
AT1G04770	AT1G04770	261177_at				0.8	0.00293958962920176	7.01716005785569	0.1	0.999896457276583	0.498891750683801	0.2	0.999983176775512	0.850583202503365						
AT1G04780	AT1G04780	261176_at				-0.2	0.211322510817458	-1.84160036428595	-0.1	0.999896457276583	-1.26282695995623									
AT1G04790	AT1G04790	261127_at							-0.1	0.999896457276583	-1.12812090654821	0.2	0.999983176775512	0.981941489790983						
AT1G04800	AT1G04800	261175_at							0.1	0.999896457276583	1.05139561259493									
AT1G04810	RPN2B	261174_at				-0.2	0.464514033192781	-1.05598934139384				0.1	0.999983176775512	0.333773359030627						
AT1G04830	AT1G04830	261173_at							-0.2	0.999896457276583	-2.13949753333244									
AT1G04840	PCMP-H64	261172_at							-0.1	0.999896457276583	-0.862308388972437	0.1	0.999983176775512	1.34252731344493						
AT1G04860	UBP2	261128_at							-0.1	0.999896457276583	-1.68161450973528									
AT1G04870	PRMT10	261130_at										0.1	0.999983176775512	0.258092587657911						
AT1G04880	HMGB15	261171_at							0.1	0.999896457276583	0.956432020657328	0.1	0.999983176775512	0.726914241070494						
AT1G04910	OFUT1	261170_at							-0.1	0.999896457276583	-1.35430231681133									
AT1G04920	SPS3	261169_at										-0.1	0.999983176775512	-0.890288864312093						
AT1G04930	AT1G04930	261152_at							-0.1	0.999896457276583	-1.34452059711916									
AT1G04945	AT1G04945	261168_at	0.1	0.931916200822375	0.269627009894804				-0.2	0.999896457276583	-2.68562978738822	-0.1	0.999983176775512	-0.334623114130379						
AT1G04950	TAF6	261126_at	-0.3	0.532989848292405	-1.50977795536285							0.1	0.999983176775512	0.935758980527625						
AT1G04960	AT1G04960	261155_at										0.1	0.999983176775512	0.522390485415091						
AT1G04970	AT1G04970	261154_at							-0.1	0.999896457276583	-1.14749863471324	0.1	0.999983176775512	0.709722334309672						
AT1G04980	PDIL2-2	261167_at							-0.1	0.999896457276583	-0.791685423530609									
AT1G04985	AT1G04985	261179_at										0.1	0.999983176775512	0.577615574358934						
AT1G04990	AT1G04990	261125_at							-0.1	0.999896457276583	-0.573146217300444	-0.1	0.999983176775512	-0.74165696608272						
AT1G05000	AT1G05000	265214_at							-0.1	0.999896457276583	-0.791255455624228	-0.1	0.999983176775512	-0.803431823778591						
AT1G05010	ACO4	265194_at	0.3	0.327288148847685	2.20748243743089	-0.2	0.258421681356851	-1.64394171251422												
AT1G05030	AT1G05030	265212_at							-0.1	0.999896457276583	-1.94752799445259									
AT1G05040	AT1G05040	265215_at										-0.1	0.999983176775512	-1.71140280472142						
AT1G05055	GTF2H2	265218_at							0.1	0.999896457276583	0.604171773771995									
AT1G05060	AT1G05060	265192_at	0.1	0.82691237729239	0.630895985301093	0.3	0.123068030961424	2.3778102354113	0.1	0.999896457276583	0.647493222638448							-0.3	0.505746011131247	-1.26784833872105
AT1G05070	AT1G05070	265193_at							-0.1	0.999896457276583	-1.0608455859389									
AT1G05100	MAPKKK18	265216_at										-0.1	0.999983176775512	-0.70915453863015						
AT1G05136	AT1G05136	264569_at							0.1	0.999896457276583	1.05669694036577	-0.1	0.999983176775512	-0.764798652325524						
AT1G05140	ARASP2	264584_at										0.1	0.999983176775512	0.818685236959083						
AT1G05150	AT1G05150	264568_at							-0.1	0.999896457276583	-1.21406469104266	0.2	0.999983176775512	1.11755155797175						
AT1G05160	KAO1	264586_at										0.2	0.999983176775512	1.07184591311132						
AT1G05170	B3GALT2	264583_at										-0.1	0.999983176775512	-0.564796715537429						
AT1G05180	AXR1	264585_at										0.1	0.999983176775512	1.57831872988209						
AT1G05190	RPL6	264575_at				0.4	0.0217219202475557	4.17258454193708	0.2	0.999896457276583	1.47600661088832	0.1	0.999983176775512	1.11981262347318						
AT1G05200	GLR3.4	264587_at										0.1	0.999983176775512	0.375173018054646						
AT1G05205	AT1G05205	264579_at	0.4	0.32940192104953	2.19569157367152				0.1	0.999896457276583	0.677584058649714									
AT1G05210	AT1G05210	264581_at							0.1	0.999896457276583	1.05265432874145									
AT1G05230	HDG2	264582_at							0.1	0.999896457276583	1.25415145979515	-0.2	0.999983176775512	-1.92575243384539						
AT1G05260	PER3	264577_at							-0.1	0.999896457276583	-0.554406289930715	-0.1	0.999983176775512	-1.00785684883567						
AT1G05270	AT1G05270	264566_at	0.5	0.109739912925781	3.92473433750477	0.2	0.198170925671594	1.90431200375788												
AT1G05280	AT1G05280	264565_at							-0.4	0.999896457276583	-2.57438691414997									
AT1G05300	ZIP5	264574_at	0.1	0.85561673780621	0.532674551838652				-0.2	0.999896457276583	-0.941711322720753	-0.1	0.999983176775512	-0.673629763006825	-0.1	0.819920852465451	-0.657318607590583			
AT1G05310	PME8	264573_at				-0.3	0.138847022034324	-2.2423363028062				-0.1	0.999983176775512	-0.562940066913935	0.2	0.427829021760382	1.65164312809606			
AT1G05330	AT1G05330	264571_at										-0.1	0.999983176775512	-0.681818117475978						
AT1G05340	AT1G05340	264580_at	0.4	0.32940192104953	2.19484007521585							-0.1	0.999983176775512	-0.933979554819017	-0.4	0.216672744718192	-2.53524931689108	-0.5	0.246884718162582	-2.31940701719667
AT1G05350	AT1G05350	264570_at							0.2	0.999896457276583	1.87934601497772	-0.1	0.999983176775512	-0.463809441831349						
AT1G05360	KMS2	264576_at							0.1	0.999896457276583	1.03353210984189									
AT1G05370	AT1G05370	264578_at							-0.1	0.999896457276583	-1.26500732429174									
AT1G05380	AT1G05380	261383_at							-0.1	0.999896457276583	-2.08636160928663									
AT1G05385	PSB27-2	261388_at	0.1	0.830218644785688	0.621003968298819				-0.1	0.999896457276583	-0.863937052285459									
AT1G05400	AT1G05400	261380_at										-0.1	0.999983176775512	-1.28768049890809						
AT1G05410	AT1G05410	261387_at	0.4	0.203406751296551	3.01824690242217				0.1	0.999896457276583	0.559179570144781	0.3	0.999983176775512	2.46328157569221						
AT1G05430	AT1G05430	261386_at				0.4	0.0128165923055588	4.81330370795668				0.1	0.999983176775512	0.365313588006714						
AT1G05450	AT1G05450	261385_at	-0.1	0.812735786147435	-0.693010916063933				-0.2	0.999896457276583	-1.29469795017825	-0.1	0.999983176775512	-1.41788692273166						
AT1G05460	SDE3	261381_at				-0.1	0.671456635960297	-0.632273999870968	0.1	0.999896457276583	1.3524611159575	0.1	0.999983176775512	1.23637694894103						
AT1G05470	IP5P6	261382_at	0.1	0.822603738994928	0.653689935154298	0.1	0.823086503062188	0.343850237294958	-0.1	0.999896457276583	-1.26236654653762	0.2	0.999983176775512	0.559214879668957	0.1	0.856266973132885	0.520857677829999			
AT1G05490	CLSY3	263203_at							0.1	0.999896457276583	0.794245028761501	0.1	0.999983176775512	0.615258390753502						
AT1G05490	CLSY3	263204_at										-0.1	0.999983176775512	-1.1339685427285						
AT1G05500	SYT5	263205_at							-0.1	0.999896457276583	-0.813308237274645									
AT1G05520	AT1G05520	263185_at							-0.2	0.999896457276583	-3.28645501458257									
AT1G05530	UGT75B2	263176_at				-0.2	0.270941662038726	-1.6032800499563				-0.1	0.999983176775512	-0.691105837239123	-0.3	0.235577115569046	-2.41309904135108			
AT1G05540	AT1G05540	263177_at							0.2	0.999896457276583	2.13750110858589	-0.1	0.999983176775512	-1.47508950435382				0.3	0.512284133273075	1.25201729862943
AT1G05550	AT1G05550	263178_at							0.1	0.999896457276583	1.80549383331028									
AT1G05560	UGT1	263184_at				-0.5	0.0813815955275266	-2.74741677707949				0.2	0.999983176775512	0.904733323995358						
AT1G05570	CALS1	263183_at				-0.2	0.213020013384997	-1.83326178447737	-0.1	0.999896457276583	-0.683186263953079									
AT1G05575	AT1G05575	263182_at	0.5	0.41971474453581	1.9203336486857	0.2	0.228672634613533	1.76534730628599				-0.2	0.999983176775512	-1.16034152238117				-0.4	0.581927552230586	-1.09063831419052
AT1G05577	AT1G05577	263233_at							-0.1	0.999896457276583	-1.00900168687129									
AT1G05590	HEXO2	263199_at							0.1	0.999896457276583	1.00774967619336									
AT1G05600	AT1G05600	263200_at							0.1	0.999896457276583	1.45673797963723									
AT1G05630	AT5PTASE13	263202_at				-0.4	0.135336087091935	-2.27016300551632	-0.2	0.999896457276583	-1.68948138860759	-0.1	0.999983176775512	-0.693903894889104						
AT1G05670	AT1G05670	263230_at							-0.1	0.999896457276583	-1.2501555508407	0.1	0.999983176775512	0.98935972409995						
AT1G05680	UGT74E2	263231_at				0.2	0.298666883056012	1.50284793629317										-0.1	0.782387614183084	-0.636734961444626
AT1G05690	BT3	257451_at							0.1	0.999896457276583	1.12156738281457	-0.1	0.999983176775512	-0.701141514236438						
AT1G05700	AT1G05700	263232_at				-0.3	0.282713619993583	-1.56150780400889	-0.1	0.999896457276583	-0.818011424312525	0.1	0.999983176775512	0.302153304083561	0.1	0.843810330889125	0.577818278570693	0.1	0.796635097705498	0.596747769769932
AT1G05710	AT1G05710	263179_at				0.3	0.200453223071645	1.89343758381806	0.1	0.999896457276583	1.18699734918853	0.1	0.999983176775512	0.733850467418879						
AT1G05720	AT1G05720	263181_at										-0.1	0.999983176775512	-0.387266277106735						
AT1G05740	AT1G05740	257452_at							0.1	0.999896457276583	0.699587419825982	-0.1	0.999983176775512	-1.00398055223393						
AT1G05750	PDE247	261310_at							-0.1	0.999896457276583	-0.621172641052933									
AT1G05760	RTM1	261256_at							0.2	0.999896457276583	1.66200406745382	-0.1	0.999983176775512	-1.16461731556252						
AT1G05770	JAL2	261311_at							0.3	0.999896457276583	2.88133458427416									
AT1G05800	DGL	261278_at							0.1	0.999896457276583	0.886645969700592									
AT1G05805	BHLH128	261254_at							-0.1	0.999896457276583	-1.07123833400703									
AT1G05840	AT1G05840	261253_at										0.1	0.999983176775512	0.619261463064507						
AT1G05850	CTL1	261279_at							-0.1	0.999896457276583	-1.2516729683025	-0.1	0.999983176775512	-0.769062677419063						
AT1G05860	AT1G05860	261280_at										0.1	0.999983176775512	1.04026093793216						
AT1G05880	ARI12	261249_at							-0.2	0.999896457276583	-0.840583723785975	-0.1	0.999983176775512	-1.04025584083147				0.3	0.375286882990863	1.73780350354688
AT1G05890	ARI5	261250_at							-0.1	0.999896457276583	-0.460147043703633	0.1	0.999983176775512	0.617441484097094	0.2	0.650518177290428	1.0998827772122			
AT1G05900	NTH2	261255_at										-0.1	0.999983176775512	-0.735834618350015						
AT1G05910	AT1G05910	261257_at							-0.1	0.999896457276583	-0.798525929148711									
AT1G05920	AT1G05920	261251_at										-0.1	0.999983176775512	-0.44230737403597						
AT1G05940	CAT9	260927_at				-0.2	0.446361595249037	-1.10549356860329												
AT1G05950	AT1G05950	260945_at										0.1	0.999983176775512	0.563016339360677						
AT1G05960	AT1G05960	260961_at							-0.2	0.999896457276583	-1.4828825404459	0.1	0.999983176775512	0.713405245844366						
AT1G05990	CML7	260960_at							-0.1	0.999896457276583	-1.2051780076441	-0.1	0.999983176775512	-1.24693747486441	-0.1	0.77069343196883	-0.77441376664552			
AT1G06000	UGT89C1	260955_at	-0.2	0.919431965896506	-0.329345383918946	-0.1	0.56243167573116	-0.850014115354084	-0.1	0.999896457276583	-0.947880910830031	-0.3	0.999983176775512	-0.565127736582466	-0.1	0.856266973132885	-0.521402619617054			
AT1G06010	AT1G06010	260946_at							0.2	0.999896457276583	1.92976712839702	0.1	0.999983176775512	1.32597070386435						
AT1G06040	BBX24	260956_at										-0.1	0.999983176775512	-1.18255475483361						
AT1G06050	AT1G06050	260959_at							-0.1	0.999896457276583	-1.81365646461634	-0.1	0.999983176775512	-1.31956327424647						
AT1G06070	AT1G06070	260953_at							-0.2	0.999896457276583	-2.06270093301162	-0.1	0.999983176775512	-0.513017338000816						
AT1G06080	ADS1	260957_at										-0.1	0.999983176775512	-0.537248845577947						
AT1G06110	SKIP16	260949_at							0.1	0.999896457276583	0.947504314645279									
AT1G06140	PCMP-E61	260952_at							0.1	0.999896457276583	1.03060625482602									
AT1G06143	EMB1444	260951_at							-0.1	0.999896457276583	-0.723993341697764									
AT1G06160	ERF094	260783_at				-0.6	0.0233903698868003	-4.06447658834577	0.2	0.999896457276583	1.61891197068033	0.1	0.999983176775512	0.734410991852446	0.3	0.231592741346756	2.47098395889734			
AT1G06170	BHLH89	257491_at										0.1	0.999983176775512	0.522984858204988						
AT1G06180	ATMYB13	260784_at							-0.2	0.999896457276583	-2.67781041870597									
AT1G06190	AT1G06190	260793_at										0.2	0.999983176775512	1.0311581396969						
AT1G06200	AT1G06200	260785_at							-0.1	0.999896457276583	-0.907228613055092									
AT1G06210	TOL2	260794_at							-0.1	0.999896457276583	-0.891516647459184									
AT1G06230	GTE4	260787_at										0.1	0.999983176775512	1.30626330043781						
AT1G06240	AT1G06240	260790_at							0.1	0.999896457276583	1.10856300567842									
AT1G06250	AT1G06250	260791_at										-0.1	0.999983176775512	-1.00980706113765						
AT1G06260	AT1G06260	260788_at							-0.1	0.999896457276583	-1.14785809757192									
AT1G06310	ACX3.2	259419_at							0.1	0.999896457276583	1.52210566730028									
AT1G06320	AT1G06320	259389_at							0.1	0.999896457276583	1.18324789408298	0.1	0.999983176775512	0.601074095140872						
AT1G06340	AT1G06340	259390_at							0.1	0.999896457276583	1.46173720880124	-0.1	0.999983176775512	-0.796326042723879						
AT1G06380	AT1G06380	259392_at										-0.1	0.999983176775512	-0.504122985528967						
AT1G06400	RABA1A	259395_at							0.1	0.999896457276583	0.768685307951155									
AT1G06410	TPS7	259393_at							0.1	0.999896457276583	0.857323604492676	-0.1	0.999983176775512	-1.09340414461675						
AT1G06420	AT1G06420	259394_at							0.1	0.999896457276583	0.506357572186219	0.1	0.999983176775512	0.805381196154893						
AT1G06430	FTSH8	262626_at				-0.1	0.698350864364912	-0.586895705609818				0.1	0.999983176775512	0.426432873281442				-0.3	0.35764694025235	-1.79796883955293
AT1G06440	AT1G06440	262625_at							-0.1	0.999896457276583	-0.831920692588276	0.1	0.999983176775512	0.934394668652353						
AT1G06450	CAF1-1	262624_at							0.1	0.999896457276583	1.43254108208924									
